cycle,index,pc,instruction,rd,value
1224,718,00000010,00012283,5,00000016
1226,719,00000014,005080b3,1,0000072d
1227,720,00000018,00410113,2,00000058
1228,721,0000001c,fff18193,3,0000000a
1229,722,00000020,00018463,0,00000000
1230,723,00000024,fe0006e3,0,00000000
1233,724,00000010,00012283,5,00000017
1235,725,00000014,005080b3,1,00000744
1236,726,00000018,00410113,2,0000005c
1237,727,0000001c,fff18193,3,00000009
1238,728,00000020,00018463,0,00000000
1239,729,00000024,fe0006e3,0,00000000
1242,730,00000010,00012283,5,00000018
1244,731,00000014,005080b3,1,0000075c
1245,732,00000018,00410113,2,00000060
1246,733,0000001c,fff18193,3,00000008
1247,734,00000020,00018463,0,00000000
1248,735,00000024,fe0006e3,0,00000000
1251,736,00000010,00012283,5,00000019
1253,737,00000014,005080b3,1,00000775
1254,738,00000018,00410113,2,00000064
1255,739,0000001c,fff18193,3,00000007
1256,740,00000020,00018463,0,00000000
1257,741,00000024,fe0006e3,0,00000000
1260,742,00000010,00012283,5,0000001a
1262,743,00000014,005080b3,1,0000078f
1263,744,00000018,00410113,2,00000068
1264,745,0000001c,fff18193,3,00000006
1265,746,00000020,00018463,0,00000000
1266,747,00000024,fe0006e3,0,00000000
1269,748,00000010,00012283,5,0000001b
1271,749,00000014,005080b3,1,000007aa
1272,750,00000018,00410113,2,0000006c
1273,751,0000001c,fff18193,3,00000005
1274,752,00000020,00018463,0,00000000
1275,753,00000024,fe0006e3,0,00000000
1278,754,00000010,00012283,5,0000001c
1280,755,00000014,005080b3,1,000007c6
1281,756,00000018,00410113,2,00000070
1282,757,0000001c,fff18193,3,00000004
1283,758,00000020,00018463,0,00000000
1284,759,00000024,fe0006e3,0,00000000
1287,760,00000010,00012283,5,0000001d
1289,761,00000014,005080b3,1,000007e3
1290,762,00000018,00410113,2,00000074
1291,763,0000001c,fff18193,3,00000003
1292,764,00000020,00018463,0,00000000
1293,765,00000024,fe0006e3,0,00000000
1296,766,00000010,00012283,5,0000001e
1298,767,00000014,005080b3,1,00000801
1299,768,00000018,00410113,2,00000078
1300,769,0000001c,fff18193,3,00000002
1301,770,00000020,00018463,0,00000000
1302,771,00000024,fe0006e3,0,00000000
1305,772,00000010,00012283,5,0000001f
1307,773,00000014,005080b3,1,00000820
1308,774,00000018,00410113,2,0000007c
1309,775,0000001c,fff18193,3,00000001
1310,776,00000020,00018463,0,00000000
1311,777,00000024,fe0006e3,0,00000000
1314,778,00000010,00012283,5,00000020
1316,779,00000014,005080b3,1,00000840
1317,780,00000018,00410113,2,00000080
1318,781,0000001c,fff18193,3,00000000
1319,782,00000020,00018463,0,00000000
1322,783,00000028,fff20213,4,00000000
1323,784,0000002c,00020463,0,00000000
1326,785,00000034,00000063,0,00000000
