cycle,index,pc,instruction,rd,value
1003,725,00000014,005080b3,1,00000744
1004,726,00000018,00410113,2,0000005c
1005,727,0000001c,fff18193,3,00000009
1006,728,00000020,00018463,0,00000000
1007,729,00000024,fe0006e3,0,00000000
1008,730,00000010,00012283,5,00000018
1010,731,00000014,005080b3,1,0000075c
1011,732,00000018,00410113,2,00000060
1012,733,0000001c,fff18193,3,00000008
1013,734,00000020,00018463,0,00000000
1014,735,00000024,fe0006e3,0,00000000
1015,736,00000010,00012283,5,00000019
1017,737,00000014,005080b3,1,00000775
1018,738,00000018,00410113,2,00000064
1019,739,0000001c,fff18193,3,00000007
1020,740,00000020,00018463,0,00000000
1021,741,00000024,fe0006e3,0,00000000
1022,742,00000010,00012283,5,0000001a
1024,743,00000014,005080b3,1,0000078f
1025,744,00000018,00410113,2,00000068
1026,745,0000001c,fff18193,3,00000006
1027,746,00000020,00018463,0,00000000
1028,747,00000024,fe0006e3,0,00000000
1029,748,00000010,00012283,5,0000001b
1031,749,00000014,005080b3,1,000007aa
1032,750,00000018,00410113,2,0000006c
1033,751,0000001c,fff18193,3,00000005
1034,752,00000020,00018463,0,00000000
1035,753,00000024,fe0006e3,0,00000000
1036,754,00000010,00012283,5,0000001c
1038,755,00000014,005080b3,1,000007c6
1039,756,00000018,00410113,2,00000070
1040,757,0000001c,fff18193,3,00000004
1041,758,00000020,00018463,0,00000000
1042,759,00000024,fe0006e3,0,00000000
1043,760,00000010,00012283,5,0000001d
1045,761,00000014,005080b3,1,000007e3
1046,762,00000018,00410113,2,00000074
1047,763,0000001c,fff18193,3,00000003
1048,764,00000020,00018463,0,00000000
1049,765,00000024,fe0006e3,0,00000000
1050,766,00000010,00012283,5,0000001e
1052,767,00000014,005080b3,1,00000801
1053,768,00000018,00410113,2,00000078
1054,769,0000001c,fff18193,3,00000002
1055,770,00000020,00018463,0,00000000
1056,771,00000024,fe0006e3,0,00000000
1057,772,00000010,00012283,5,0000001f
1059,773,00000014,005080b3,1,00000820
1060,774,00000018,00410113,2,0000007c
1061,775,0000001c,fff18193,3,00000001
1062,776,00000020,00018463,0,00000000
1063,777,00000024,fe0006e3,0,00000000
1064,778,00000010,00012283,5,00000020
1066,779,00000014,005080b3,1,00000840
1067,780,00000018,00410113,2,00000080
1068,781,0000001c,fff18193,3,00000000
1069,782,00000020,00018463,0,00000000
1072,783,00000028,fff20213,4,00000000
1073,784,0000002c,00020463,0,00000000
1076,785,00000034,00000063,0,00000000
