cycle,index,pc,instruction,rd,value
1085,722,00000020,00018463,0,00000000
1086,723,00000024,fe0006e3,0,00000000
1089,724,00000010,00012283,5,00000017
1091,725,00000014,005080b3,1,00000744
1092,726,00000018,00410113,2,0000005c
1093,727,0000001c,fff18193,3,00000009
1094,728,00000020,00018463,0,00000000
1095,729,00000024,fe0006e3,0,00000000
1098,730,00000010,00012283,5,00000018
1100,731,00000014,005080b3,1,0000075c
1101,732,00000018,00410113,2,00000060
1102,733,0000001c,fff18193,3,00000008
1103,734,00000020,00018463,0,00000000
1104,735,00000024,fe0006e3,0,00000000
1107,736,00000010,00012283,5,00000019
1109,737,00000014,005080b3,1,00000775
1110,738,00000018,00410113,2,00000064
1111,739,0000001c,fff18193,3,00000007
1112,740,00000020,00018463,0,00000000
1113,741,00000024,fe0006e3,0,00000000
1116,742,00000010,00012283,5,0000001a
1118,743,00000014,005080b3,1,0000078f
1119,744,00000018,00410113,2,00000068
1120,745,0000001c,fff18193,3,00000006
1121,746,00000020,00018463,0,00000000
1122,747,00000024,fe0006e3,0,00000000
1125,748,00000010,00012283,5,0000001b
1127,749,00000014,005080b3,1,000007aa
1128,750,00000018,00410113,2,0000006c
1129,751,0000001c,fff18193,3,00000005
1130,752,00000020,00018463,0,00000000
1131,753,00000024,fe0006e3,0,00000000
1134,754,00000010,00012283,5,0000001c
1136,755,00000014,005080b3,1,000007c6
1137,756,00000018,00410113,2,00000070
1138,757,0000001c,fff18193,3,00000004
1139,758,00000020,00018463,0,00000000
1140,759,00000024,fe0006e3,0,00000000
1143,760,00000010,00012283,5,0000001d
1145,761,00000014,005080b3,1,000007e3
1146,762,00000018,00410113,2,00000074
1147,763,0000001c,fff18193,3,00000003
1148,764,00000020,00018463,0,00000000
1149,765,00000024,fe0006e3,0,00000000
1152,766,00000010,00012283,5,0000001e
1154,767,00000014,005080b3,1,00000801
1155,768,00000018,00410113,2,00000078
1156,769,0000001c,fff18193,3,00000002
1157,770,00000020,00018463,0,00000000
1158,771,00000024,fe0006e3,0,00000000
1161,772,00000010,00012283,5,0000001f
1163,773,00000014,005080b3,1,00000820
1164,774,00000018,00410113,2,0000007c
1165,775,0000001c,fff18193,3,00000001
1166,776,00000020,00018463,0,00000000
1167,777,00000024,fe0006e3,0,00000000
1170,778,00000010,00012283,5,00000020
1172,779,00000014,005080b3,1,00000840
1173,780,00000018,00410113,2,00000080
1174,781,0000001c,fff18193,3,00000000
1175,782,00000020,00018463,0,00000000
1178,783,00000028,fff20213,4,00000000
1179,784,0000002c,00020463,0,00000000
1182,785,00000034,00000063,0,00000000
