cycle,index,pc,instruction,rd,value
2465,703,0000001c,fff18193,3,0000000d
2468,704,00000020,00018463,0,00000000
2471,705,00000024,fe0006e3,0,00000000
2475,706,00000010,00012283,5,00000014
2480,707,00000014,005080b3,1,00000702
2483,708,00000018,00410113,2,00000050
2486,709,0000001c,fff18193,3,0000000c
2489,710,00000020,00018463,0,00000000
2492,711,00000024,fe0006e3,0,00000000
2496,712,00000010,00012283,5,00000015
2501,713,00000014,005080b3,1,00000717
2504,714,00000018,00410113,2,00000054
2507,715,0000001c,fff18193,3,0000000b
2510,716,00000020,00018463,0,00000000
2513,717,00000024,fe0006e3,0,00000000
2517,718,00000010,00012283,5,00000016
2522,719,00000014,005080b3,1,0000072d
2525,720,00000018,00410113,2,00000058
2528,721,0000001c,fff18193,3,0000000a
2531,722,00000020,00018463,0,00000000
2534,723,00000024,fe0006e3,0,00000000
2538,724,00000010,00012283,5,00000017
2543,725,00000014,005080b3,1,00000744
2546,726,00000018,00410113,2,0000005c
2549,727,0000001c,fff18193,3,00000009
2552,728,00000020,00018463,0,00000000
2555,729,00000024,fe0006e3,0,00000000
2559,730,00000010,00012283,5,00000018
2564,731,00000014,005080b3,1,0000075c
2567,732,00000018,00410113,2,00000060
2570,733,0000001c,fff18193,3,00000008
2573,734,00000020,00018463,0,00000000
2576,735,00000024,fe0006e3,0,00000000
2580,736,00000010,00012283,5,00000019
2585,737,00000014,005080b3,1,00000775
2588,738,00000018,00410113,2,00000064
2591,739,0000001c,fff18193,3,00000007
2594,740,00000020,00018463,0,00000000
2597,741,00000024,fe0006e3,0,00000000
2601,742,00000010,00012283,5,0000001a
2606,743,00000014,005080b3,1,0000078f
2609,744,00000018,00410113,2,00000068
2612,745,0000001c,fff18193,3,00000006
2615,746,00000020,00018463,0,00000000
2618,747,00000024,fe0006e3,0,00000000
2622,748,00000010,00012283,5,0000001b
2627,749,00000014,005080b3,1,000007aa
2630,750,00000018,00410113,2,0000006c
2633,751,0000001c,fff18193,3,00000005
2636,752,00000020,00018463,0,00000000
2639,753,00000024,fe0006e3,0,00000000
2643,754,00000010,00012283,5,0000001c
2648,755,00000014,005080b3,1,000007c6
2651,756,00000018,00410113,2,00000070
2654,757,0000001c,fff18193,3,00000004
2657,758,00000020,00018463,0,00000000
2660,759,00000024,fe0006e3,0,00000000
2664,760,00000010,00012283,5,0000001d
2669,761,00000014,005080b3,1,000007e3
2672,762,00000018,00410113,2,00000074
2675,763,0000001c,fff18193,3,00000003
2678,764,00000020,00018463,0,00000000
2681,765,00000024,fe0006e3,0,00000000
2685,766,00000010,00012283,5,0000001e
2690,767,00000014,005080b3,1,00000801
2693,768,00000018,00410113,2,00000078
2696,769,0000001c,fff18193,3,00000002
2699,770,00000020,00018463,0,00000000
2702,771,00000024,fe0006e3,0,00000000
2706,772,00000010,00012283,5,0000001f
2711,773,00000014,005080b3,1,00000820
2714,774,00000018,00410113,2,0000007c
2717,775,0000001c,fff18193,3,00000001
2720,776,00000020,00018463,0,00000000
2723,777,00000024,fe0006e3,0,00000000
2727,778,00000010,00012283,5,00000020
2732,779,00000014,005080b3,1,00000840
2735,780,00000018,00410113,2,00000080
2738,781,0000001c,fff18193,3,00000000
2741,782,00000020,00018463,0,00000000
2745,783,00000028,fff20213,4,00000000
2748,784,0000002c,00020463,0,00000000
2752,785,00000034,00000063,0,00000000
