cycle,index,pc,instruction,rd,value
1143,311,0000001c,fff18193,3,0000000d
1146,312,00000020,00018463,0,00000000
1149,313,00000024,fe0006e3,0,00000000
1154,314,00000010,00012283,5,00000014
1159,315,00000014,005080b3,1,000002e2
1162,316,00000018,00410113,2,00000050
1165,317,0000001c,fff18193,3,0000000c
1168,318,00000020,00018463,0,00000000
1171,319,00000024,fe0006e3,0,00000000
1176,320,00000010,00012283,5,00000015
1181,321,00000014,005080b3,1,000002f7
1184,322,00000018,00410113,2,00000054
1187,323,0000001c,fff18193,3,0000000b
1190,324,00000020,00018463,0,00000000
1193,325,00000024,fe0006e3,0,00000000
1198,326,00000010,00012283,5,00000016
1203,327,00000014,005080b3,1,0000030d
1206,328,00000018,00410113,2,00000058
1209,329,0000001c,fff18193,3,0000000a
1212,330,00000020,00018463,0,00000000
1215,331,00000024,fe0006e3,0,00000000
1220,332,00000010,00012283,5,00000017
1225,333,00000014,005080b3,1,00000324
1228,334,00000018,00410113,2,0000005c
1231,335,0000001c,fff18193,3,00000009
1234,336,00000020,00018463,0,00000000
1237,337,00000024,fe0006e3,0,00000000
1242,338,00000010,00012283,5,00000018
1247,339,00000014,005080b3,1,0000033c
1250,340,00000018,00410113,2,00000060
1253,341,0000001c,fff18193,3,00000008
1256,342,00000020,00018463,0,00000000
1259,343,00000024,fe0006e3,0,00000000
1264,344,00000010,00012283,5,00000019
1269,345,00000014,005080b3,1,00000355
1272,346,00000018,00410113,2,00000064
1275,347,0000001c,fff18193,3,00000007
1278,348,00000020,00018463,0,00000000
1281,349,00000024,fe0006e3,0,00000000
1286,350,00000010,00012283,5,0000001a
1291,351,00000014,005080b3,1,0000036f
